text	url	keep	topics	sentiments	topics2	sentiments2	api_sentiment
YASS! Reservation Dogs won an AFI Award. Tick, Tick ... Boom!, Dune, King Richard, Nightmare Alley and Don't Look Up among AFI Awards Top Ten. https://t.co/zfqkf1u2CD via @variety @ByClaytonDavis	https://twitter.com/i/web/status/1468659157951660033	0					p
Pues ya tenemos Top 10 de los #AFI: CODA DON'T LOOK UP! DUNE KING RICHARD LICORICE PIZZA NIGHTMARE ALLEY THE POWER OF THE DOG tick,tick... BOOM! THE TRAGEDY OF MACBETH WEST SIDE STORY	https://twitter.com/i/web/status/1468659110287663104	0					n
I rated King Richard (2021) 10/10 #IMDb https://t.co/DEH6vhjnR6	https://twitter.com/i/web/status/1468659096635248642	1	rev	p			o
THEATRICAL REVIEW: Will Smith back atop the A-list with Oscar-worthy King Richard https://t.co/YPQiZiJu9R	https://twitter.com/i/web/status/1468659005061009427	1	act	p			o
AFI Awards: Top Films and Shows Include ‘Dune,’ ‘The Power of the Dog’ and ‘Schmigadoon!’ https://t.co/qEiEbpbOaP @Variety #AFIAwards #Dune #TickTickBoom #Schmigadoon #WestSideStory #NightmareAlley #CODA #ThePowerOfTheDog #KingRichard #LicoricePizza https://t.co/sBkn4VnsuE	https://twitter.com/i/web/status/1468658929630527490	1	media	p			p
#AFI Top 10 has just announced: CODA DON'T LOOK UP DUNE KING RICHARD LICORICE PIZZA NIGHTMARE ALLEY THE POWER OF THE DOG tick, tick... BOOM! THE TRAGEDY OF MACBETH WEST SIDE STORY AFI SPECIAL AWARD BELFAST SUMMER OF SOUL (...OR, WHEN THE REVOLUTION COULD NOT BE TELEVISED) https://t.co/4aISmpcKaI	https://twitter.com/i/web/status/1468658778874662914	1	media	p			p
AFI Awards name their Movies of the Year: CODA Don’t Look Up Dune King Richard Licorice Pizza Nightmare Alley The Power of the Dog Tick, Tick… Boom! The Tragedy of Macbeth West Side Story https://t.co/F7wzFjj2bD	https://twitter.com/i/web/status/1468658765071364110	1	media	p			n
AFI MOVIES OF THE YEAR CODA DON’T LOOK UP DUNE KING RICHARD LICORICE PIZZA NIGHTMARE ALLEY THE POWER OF THE DOG tick, tick… BOOM! THE TRAGEDY OF MACBETH WEST SIDE STORY https://t.co/WFyv20xKKU	https://twitter.com/i/web/status/1468658468827516931	0					n
Os homenageados como Melhor Filme do Ano pelo American Film Institute (AFI) 2021 foram: • CODA • #DontLookUp • Duna • #KingRichard • Licorice Pizza • Nightmare Alley • The Power of the Dog • Tick, tick… Boom! • The Tragedy of Macbeth • West Side Story https://t.co/4rIfqfJNc1	https://twitter.com/i/web/status/1468658125112807436	0					n
KING RICHARD $107k Monday $169k Tuesday $13.7M Total (North America) #KingRichard #BoxOffice	https://twitter.com/i/web/status/1468658015221915648	0					o
TOP 10 de 2021 para el American Film Institute (AFI): Coda Don't Look Up Dune King Richard Licorice Pizza Nightmare Alley The Power of the Dog Tick Tick Boom The Tragedy of Macbeth West Side Story Special Award: Belfast Squid Game Summer of Soul #AFI	https://twitter.com/i/web/status/1468657990475649032	0					p
#AFI HAS SPOKEN! The Top 10 Films of 2021… (Nightmare Alley serviced!) AFI MOVIES OF THE YEAR CODA DON’T LOOK UP DUNE KING RICHARD LICORICE PIZZA NIGHTMARE ALLEY THE POWER OF THE DOG tick, tick… BOOM! THE TRAGEDY OF MACBETH WEST SIDE STORY	https://twitter.com/i/web/status/1468657793687187459	0					n
American Film Institute’s Top 10 of 2021: CODA DON’T LOOK UP DUNE KING RICHARD LICORICE PIZZA NIGHTMARE ALLEY THE POWER OF THE DOG TICK, TICK… BOOM! THE TRAGEDY OF MACBETH WEST SIDE STORY Special Award goes to BELFAST and SUMMER OF SOUL. https://t.co/EGEEgy32W7	https://twitter.com/i/web/status/1468657644068118529	0					p
Os dez filmes do ano para o @AmericanFilm Institute: CODA DON’T LOOK UP DUNE KING RICHARD LICORICE PIZZA NIGHTMARE ALLEY THE POWER OF THE DOG tick, tick… BOOM! THE TRAGEDY OF MACBETH WEST SIDE STORY	https://twitter.com/i/web/status/1468657631741030401	0					n
I'm glad I watched King Richard today, that man knew the value of what he had and he didn't let anyone play hard ball with him	https://twitter.com/i/web/status/1468657493924589568	1	rev	p			p
Official #AFI Top 10 Announced: CODA DON'T LOOK UP DUNE KING RICHARD LICORICE PIZZA NIGHTMARE ALLEY THE POWER OF THE DOG tick, tick... BOOM! THE TRAGEDY OF MACBETH WEST SIDE STORY AFI SPECIAL AWARD BELFAST SUMMER OF SOUL (...OR, WHEN THE REVOLUTION COULD NOT BE TELEVISED)	https://twitter.com/i/web/status/1468657391092715522	0					p
AFI MOVIES OF THE YEAR CODA DON’T LOOK UP DUNE KING RICHARD LICORICE PIZZA NIGHTMARE ALLEY THE POWER OF THE DOG tick, tick… BOOM! THE TRAGEDY OF MACBETH WEST SIDE STORY https://t.co/0JwXf8REGk	https://twitter.com/i/web/status/1468657366702899202	0					n
Watching King Richard and Fitz looking mighty good in these shorts. Love this sexy ass old man. https://t.co/5dGG4SktRi	https://twitter.com/i/web/status/1468657301947138052	1	sce	p			p
AFI’s list of the top 10 films of the year just came out. How similar to the Best Picture lineup of 10 do you think it will be? CODA DON'T LOOK UP DUNE KING RICHARD LICORICE PIZZA NIGHTMARE ALLEY THE POWER OF THE DOG tick, tick... BOOM! THE TRAGEDY OF MACBETH WEST SIDE STORY	https://twitter.com/i/web/status/1468656849046016002	0					n
#Dune, #KingRichard, #ThePoweroftheDog and #WestSideStory are among the films on the American Film Institute’s Top 10 list for 2021 https://t.co/smCa6Vpqdz	https://twitter.com/i/web/status/1468656708964737038	1	media	p			p
Overall, says Carsten, #KingRichard is a solid and, given the almost two and a half hours running time, reasonably well-paced and effective sports biopic: https://t.co/1lg3tjICmp #film #review #nowplaying #incinemas @FlawInTheIris https://t.co/urhekazXvq	https://twitter.com/i/web/status/1468656629780467713	1	rev	p			p
African American Film Critics Top 10 Films Led By ‘The Harder They Fall’, #RespectMovie, ‘King Richard’ https://t.co/PGzjNkno8k via @Deadline	https://twitter.com/i/web/status/1468656558804504592	1	media	p			n
Finally watching King Richard. Serena: “We got a coach” Me immediately: https://t.co/yJja2fjtds	https://twitter.com/i/web/status/1468655565404471300	1	sce	p			o
Apostas atualizadas da equipe do Next Best Picture para Melhor Atriz Coadjuvante no Oscar 2022: 1. Ariana DeBose - West Side Story 2. Caitríona Balfe - Belfast 3. Aunjanue Ellis - King Richard 4. Kirsten Dunst - The Power of the Dog 5. Ruth Negga - Passing https://t.co/cw7V099F8c	https://twitter.com/i/web/status/1468655198528847873	0					p
King Richard (2021) ★★★★★★★★★★ https://t.co/vLlLqKtptL #trakt	https://twitter.com/i/web/status/1468655024213532675	1	rev	p			o
Watching King Richard and I got so many questions lol.	https://twitter.com/i/web/status/1468654425044656141	1	rev	n			p
Just finished watching the movie “King Richard”. So inspiring. My only wish is that I leave Nigeria.	https://twitter.com/i/web/status/1468654266428661763	1	rev	p			p
You’ve gotta be pretty brave to take a ride on a pumpkin #KingRichard	https://twitter.com/i/web/status/1468654073901719554	1	sce	o			p
Cried all the way throughout King Richard.	https://twitter.com/i/web/status/1468653639665434630	1	rev	p			n
My AFI predictions: •CODA •C’mon C’mon •Don’t Look Up •Dune •King Richard •The Last Duel •Licorice Pizza •The Power of the Dog •Tick, Tick…Boom •West Side Story	https://twitter.com/i/web/status/1468652711243563014	0					o
The greatest sports movies of all time: - Moneyball - Cars - Creed - Remember the Titans - King Richard	https://twitter.com/i/web/status/1468651558892191744	1	rev	p			p
“The film is filled with Black pride, commitment faith and family. This was a team effort, from both parents and children, each doing their part. They worked seamlessly as a single force-and one to be reckoned with.” - Maryam Ismail #WEOC #KingRichard https://t.co/BhQIr6hGdB	https://twitter.com/i/web/status/1468650746325393414	1	rev	p			p
Initial 2021 favorite movie lists: Award Contender Movies (in order): - Dune - Judas and the Black Messiah - King Richard Fun Movies (no order): - Free Guy - The Harder They Fall - Nobody - Shang Chi [honorable mention] Godzilla vs Kong Kids Movie: - Raya and the Last Dragon	https://twitter.com/i/web/status/1468650543820296195	1	rev	p			p
king richard was very good 👍🏿	https://twitter.com/i/web/status/1468649661833441287	1	rev	p			p
AFI Top 10 predictions: C’mon C’mon CODA Dune House of Gucci King Richard The Last Duel Licorice Pizza The Power of the Dog tick, tick… BOOM! West Side Story Spoilers: Don't Look Up, Red Rocket Special mention: Belfast	https://twitter.com/i/web/status/1468648443614662656	0					p
Will Smith Admitted One Essential Truth During ‘King Richard’ Interview: ‘Girls Are Really Different Than Boys’ https://t.co/IbvZSdnbok	https://twitter.com/i/web/status/1468646299226583050	1	media	o			p
Still ain’t seen King Richard yet	https://twitter.com/i/web/status/1468646211192344579	1	not_watched	o			o
Here is List of the 10 Best Films of the Year for @theaafca 1. The Harder They Fall 2. King Richard 3. Respect 4. The Tragedy of Macbeth 5. Passing 6. Belfast 7. Who We Are 8. House of Gucci 9. The Power of the Dog 10. West Side Story https://t.co/MDvvIMqe8p	https://twitter.com/i/web/status/1468646134084161536	0					p
I think we need a part 2 to King Richard...	https://twitter.com/i/web/status/1468645789710835714	1	rev	p			o
King Richard https://t.co/OoSWdleV5K	https://twitter.com/i/web/status/1468645524718993410	1	rev	p			o
King Richard is a must watch soooooo good	https://twitter.com/i/web/status/1468644959393824769	1	rev	p			p
I finished watching King Richard (2021) on HBO Max today. It was a great movie with Will Smith. https://t.co/dSoOBhX8FL	https://twitter.com/i/web/status/1468644939248635907	1	rev	p			p
AFI Top 10 Predictions: C'MON C'MON CODA DUNE IN THE HEIGHTS KING RICHARD LICORICE PIZZA NIGHTMARE ALLEY THE POWER OF THE DOG tick, tick...BOOM! WEST SIDE STORY https://t.co/XKFlF9Bb47	https://twitter.com/i/web/status/1468644292969254930	0					p
AFI Predictions West Side Story The Power of the Dog Dune King Richard Licorice Pizza Tick Tick Boom CODA C’mon C’mon Being the Ricardos Red Rocket	https://twitter.com/i/web/status/1468644114476457993	0					o
OG aunt Viv said the only and first Will Smith movie she seen was King Richard 😂😂😂😂 she hated bro guts	https://twitter.com/i/web/status/1468643508219039748	0					n
I didn’t say no such thing as oppression. I say it is unhelpful to go on about it all the time around kids because they will internalise it and they will think the world is against them. Far better to empower them with skills. See the film King Richard! ✊🏾 https://t.co/zHwnxBGuLr	https://twitter.com/i/web/status/1468642474256121862	1	rev	p			p
I am changing my AFI top 10 predictions because I cannot make up my mind West Side Story The Power of the Dog Dune King Richard Licorice Pizza Tick Tick Boom CODA C’mon C’mon The Last Duel Nightmare Alley	https://twitter.com/i/web/status/1468642084353679372	0					p
Lista: #AAFCA Top 10 Filmes de 2021: 1. The Harder They Fall 2. King Richard 3. Respect 4. The Tragedy of Macbeth 5. Passing 6. Belfast 7. Who We Are 8. House of Gucci 9. The Power of the Dog 10. West Side Story https://t.co/VEG1JKs01g	https://twitter.com/i/web/status/1468642080704638994	0					n
I need to go see King Richard	https://twitter.com/i/web/status/1468641196293734404	1	not_watched	p			o
AFI Top 10 Previsioni via me: C'mon C'mon Coda Dune House of Gucci/The Last Duel King Richard Nightmare Alley Licorice Pizza The power of the dog Tick, Tick Boom West Side Story Menzione speciale a Belfast	https://twitter.com/i/web/status/1468640901685784576	0					p
If you haven’t seen King Richard yet, this is your sign to. 10/10. Probably my favorite movie of the year.	https://twitter.com/i/web/status/1468640689525342213	1	rev	p			p
Made in Italy is a great movie! 👍🏼 don’t sleep on Dante’s Peak!! such a fantastic 90s disaster movie that still holds up today! 🌋 watch it if you’ve never seen it! Eye in the Sky was frustrating 😤 King Richard is fantastic!! Even if you’re not into 🎾 it’s a great story!	https://twitter.com/i/web/status/1468640452421300224	1	rev	p			p
AFI Top 10 Predictions: C’MON C’MON CODA DON’T LOOK UP DUNE IN THE HEIGHTS KING RICHARD LICORICE PIZZA THE POWER OF THE DOG TICK, TICK… BOOM! WEST SIDE STORY Special Mention: BELFAST https://t.co/wyns6MqcC1	https://twitter.com/i/web/status/1468639820339576835	0					p
Maan that King Richard movie 🙌🏽 A story that needs to be told. https://t.co/ow3S0NmWkN	https://twitter.com/i/web/status/1468639790023290883	1	rev	p			o
We just started King Richard and my dad is already on the couch snoring 😴😂	https://twitter.com/i/web/status/1468639172630093824	1	rev	n			o
“King Richard” is one of the best films of the year, one of the best sports films I’ve ever seen, and one of the best performances of @willsmith ‘s career. Really wonderful movie w/ a great cast. See it. #kingrichard #willsmith #venusandserena	https://twitter.com/i/web/status/1468638319781113858	1	act	p	rev	p	p
my last week of first time content consumption has been…incredible? •Get Back •Licorice Pizza •The Power of the Dog •King Richard •The Rescue •14 Peaks •Listening to Kenny G •Six by Sondheim •Curb •Succession •Rome (s1) •Oz (s1) •Selling Sunset (s4) •Tinderbox	https://twitter.com/i/web/status/1468638224612483074	0					p
Can I be the first to pitch the idea of a Lavar Ball version of “King Richard”	https://twitter.com/i/web/status/1468637970517442578	0					o
"I'm announcing today that Will Smith as Richard Williams in ""King Richard"" is the official ""Fit of 2022."" I've ordered six pairs of these shorts and I encourage you to do the same. Thank you and have a good day. https://t.co/tWOI1XTwZr"	https://twitter.com/i/web/status/1468637959016570884	1	act	p			p
Here are @theaafca's Top 10 films of the year: ➡️ The Harder They Fall ➡️ King Richard ➡️ Respect ➡️ The Tragedy of Macbeth ➡️ Passing ➡️ Belfast ➡️ Who We Are ➡️ House of Gucci ➡️ The Power of the Dog ➡️ West Side Story https://t.co/H80gt992bG	https://twitter.com/i/web/status/1468637926472884227	0					n
African American Film Critics Top 10 Films Led By ‘The Harder They Fall’, ‘Respect’, ‘King Richard’ https://t.co/WbGgtLtBd6 via @Deadline	https://twitter.com/i/web/status/1468637245330661382	0					n
going to watch king richard tonight! excited :)	https://twitter.com/i/web/status/1468635994165547008	1	not_watched	p			p
https://t.co/oXRISESPGz Will Smith is dope and a solid dude💯	https://twitter.com/i/web/status/1468635708650893318	1	act	p			p
Crusaders under King Richard &amp; Baldwin IV of Jerusalem considered Salahuddin to be a 'noble enemy' for returning prisoners, treating the injured &amp; when Baldwin became sick Salahuddin sent his doctors to treat him. He also sent horses when the Christian King lost one in the battle https://t.co/ilHYXUiFtE	https://twitter.com/i/web/status/1468635241124446214	0					n
